date , open, high, low, close, volume, high%, low%, close%
1305 2021-04-22 Thu , 68193000.0 , 69000000.0 , 59111000.0 , 59962000.0 , 20651.79027598 , 1.183% , -13.318% , -12.070%
1306 2021-04-23 Fri , 59950000.0 , 61900000.0 , 54964000.0 , 60900000.0 , 21936.27526798 , 3.253% , -8.317% , 1.585%
1307 2021-04-24 Sat , 60901000.0 , 62519000.0 , 58500000.0 , 60853000.0 , 9176.44810744 , 2.657% , -3.942% , -0.079%
1308 2021-04-25 Sun , 60853000.0 , 62050000.0 , 57327000.0 , 59859000.0 , 8791.28712271 , 1.967% , -5.794% , -1.633%
1309 2021-04-26 Mon , 59850000.0 , 64300000.0 , 59075000.0 , 64198000.0 , 10198.12024134 , 7.435% , -1.295% , 7.265%
1310 2021-04-27 Tue , 64198000.0 , 65000000.0 , 63375000.0 , 64767000.0 , 8003.35594526 , 1.249% , -1.282% , 0.886%
1311 2021-04-28 Wed , 64759000.0 , 65899000.0 , 62608000.0 , 64100000.0 , 8304.37721754 , 1.760% , -3.322% , -1.018%
1312 2021-04-29 Thu , 64060000.0 , 64900000.0 , 63000000.0 , 63814000.0 , 9270.47473273 , 1.311% , -1.655% , -0.384%
1313 2021-04-30 Fri , 63816000.0 , 68540000.0 , 63500000.0 , 67939000.0 , 18322.27981277 , 7.403% , -0.495% , 6.461%
1314 2021-05-01 Sat , 67956000.0 , 69386000.0 , 67557000.0 , 69049000.0 , 9860.60752162 , 2.104% , -0.587% , 1.608%
1315 2021-05-02 Sun , 69041000.0 , 69297000.0 , 66803000.0 , 68452000.0 , 7970.05903976 , 0.371% , -3.242% , -0.853%
1316 2021-05-03 Mon , 68452000.0 , 70999000.0 , 68281000.0 , 69996000.0 , 9426.09845223 , 3.721% , -0.250% , 2.256%
1317 2021-05-04 Tue , 69996000.0 , 70490000.0 , 66500000.0 , 66829000.0 , 12631.58490146 , 0.706% , -4.995% , -4.525%
1318 2021-05-05 Wed , 66828000.0 , 70007000.0 , 66500000.0 , 68679000.0 , 11726.63421242 , 4.757% , -0.491% , 2.770%
1319 2021-05-06 Thu , 68700000.0 , 70853000.0 , 67899000.0 , 68767000.0 , 13078.41996809 , 3.134% , -1.166% , 0.098%
1320 2021-05-07 Fri , 68760000.0 , 69729000.0 , 66900000.0 , 68563000.0 , 12047.6815528 , 1.409% , -2.705% , -0.287%
1321 2021-05-08 Sat , 68564000.0 , 71879000.0 , 67610000.0 , 71740000.0 , 12558.43062882 , 4.835% , -1.391% , 4.632%
1322 2021-05-09 Sun , 71728000.0 , 73129000.0 , 70147000.0 , 71505000.0 , 11786.59649177 , 1.953% , -2.204% , -0.311%
1323 2021-05-10 Mon , 71506000.0 , 72460000.0 , 70175000.0 , 70902000.0 , 13096.22237631 , 1.334% , -1.861% , -0.845%
1324 2021-05-11 Tue , 70902000.0 , 71750000.0 , 67597000.0 , 69741000.0 , 11913.28320208 , 1.196% , -4.661% , -1.637%
1325 2021-05-12 Wed , 69714000.0 , 70499000.0 , 60854000.0 , 62257000.0 , 22173.21879 , 1.126% , -12.709% , -10.697%
1326 2021-05-13 Thu , 62380000.0 , 65472000.0 , 60200000.0 , 63069000.0 , 22547.5357541 , 4.957% , -3.495% , 1.105%
1327 2021-05-14 Fri , 63080000.0 , 63656000.0 , 61001000.0 , 61797000.0 , 13221.57503799 , 0.913% , -3.296% , -2.034%
1328 2021-05-15 Sat , 61795000.0 , 62118000.0 , 57900000.0 , 58807000.0 , 17508.20716437 , 0.523% , -6.303% , -4.835%
1329 2021-05-16 Sun , 58814000.0 , 60721000.0 , 55500000.0 , 57649000.0 , 16552.64330014 , 3.242% , -5.635% , -1.981%
1330 2021-05-17 Mon , 57655000.0 , 58000000.0 , 51381000.0 , 54057000.0 , 27456.42210679 , 0.598% , -10.882% , -6.241%
1331 2021-05-18 Tue , 54057000.0 , 56366000.0 , 53001000.0 , 53419000.0 , 15075.12157223 , 4.271% , -1.953% , -1.180%
1332 2021-05-19 Wed , 53404000.0 , 53992000.0 , 42595000.0 , 50379000.0 , 40112.86111135 , 1.101% , -20.240% , -5.664%
1333 2021-05-20 Thu , 50477000.0 , 53070000.0 , 48328000.0 , 51320000.0 , 21350.8166367 , 5.137% , -4.257% , 1.670%
1334 2021-05-21 Fri , 51318000.0 , 52726000.0 , 45701000.0 , 49112000.0 , 22198.61379209 , 2.744% , -10.945% , -4.299%
1335 2021-05-22 Sat , 49080000.0 , 49260000.0 , 43957000.0 , 47460000.0 , 16597.85063127 , 0.367% , -10.438% , -3.301%
1336 2021-05-23 Sun , 47444000.0 , 48592000.0 , 39331000.0 , 42585000.0 , 27384.56412739 , 2.420% , -17.100% , -10.242%
1337 2021-05-24 Mon , 42585000.0 , 47452000.0 , 41253000.0 , 46963000.0 , 22353.30949228 , 11.429% , -3.128% , 10.281%
1338 2021-05-25 Tue , 46932000.0 , 49113000.0 , 45197000.0 , 47047000.0 , 15379.79580919 , 4.647% , -3.697% , 0.245%
1339 2021-05-26 Wed , 47067000.0 , 49081000.0 , 46265000.0 , 47325000.0 , 11383.21756444 , 4.279% , -1.704% , 0.548%
1340 2021-05-27 Thu , 47324000.0 , 48120000.0 , 45423000.0 , 46563000.0 , 10358.12372991 , 1.682% , -4.017% , -1.608%
1341 2021-05-28 Fri , 46568000.0 , 47069000.0 , 43009000.0 , 43723000.0 , 14678.13363228 , 1.076% , -7.643% , -6.109%
1342 2021-05-29 Sat , 43723000.0 , 44812000.0 , 41405000.0 , 42688000.0 , 10628.41267526 , 2.491% , -5.302% , -2.367%
1343 2021-05-30 Sun , 42688000.0 , 43827000.0 , 40580000.0 , 43177000.0 , 9194.80791712 , 2.668% , -4.938% , 1.146%
1344 2021-05-31 Mon , 43177000.0 , 44235000.0 , 41304000.0 , 43761000.0 , 10111.06622016 , 2.450% , -4.338% , 1.353%
1345 2021-06-01 Tue , 43761000.0 , 44550000.0 , 42515000.0 , 43200000.0 , 9081.15492851 , 1.803% , -2.847% , -1.282%
1346 2021-06-02 Wed , 43207000.0 , 44341000.0 , 42550000.0 , 43732000.0 , 7405.76064222 , 2.625% , -1.521% , 1.215%
1347 2021-06-03 Thu , 43744000.0 , 45692000.0 , 43439000.0 , 45431000.0 , 8776.66953211 , 4.453% , -0.697% , 3.857%
1348 2021-06-04 Fri , 45429000.0 , 45500000.0 , 42210000.0 , 42938000.0 , 9703.70957015 , 0.156% , -7.086% , -5.483%
1349 2021-06-05 Sat , 42938000.0 , 43766000.0 , 41468000.0 , 41943000.0 , 6891.39874143 , 1.928% , -3.424% , -2.317%
1350 2021-06-06 Sun , 41942000.0 , 42455000.0 , 41445000.0 , 41780000.0 , 4781.23144314 , 1.223% , -1.185% , -0.386%
1351 2021-06-07 Mon , 41780000.0 , 42458000.0 , 38916000.0 , 39064000.0 , 8580.17805342 , 1.623% , -6.855% , -6.501%
1352 2021-06-08 Tue , 39065000.0 , 39642000.0 , 36364000.0 , 38494000.0 , 12529.11360518 , 1.477% , -6.914% , -1.462%
1353 2021-06-09 Wed , 38495000.0 , 43610000.0 , 37200000.0 , 43278000.0 , 17850.79538956 , 13.287% , -3.364% , 12.425%
1354 2021-06-10 Thu , 43282000.0 , 44620000.0 , 41810000.0 , 42836000.0 , 16175.75407976 , 3.091% , -3.401% , -1.030%
1355 2021-06-11 Fri , 42836000.0 , 43805000.0 , 42060000.0 , 43698000.0 , 16348.37533943 , 2.262% , -1.812% , 2.012%
1356 2021-06-12 Sat , 43698000.0 , 44088000.0 , 40640000.0 , 41430000.0 , 15751.47878703 , 0.892% , -6.998% , -5.190%
1357 2021-06-13 Sun , 41430000.0 , 45116000.0 , 40543000.0 , 44746000.0 , 12435.4854908 , 8.897% , -2.141% , 8.004%
1358 2021-06-14 Mon , 44746000.0 , 47401000.0 , 44400000.0 , 46501000.0 , 18922.82336997 , 5.933% , -0.773% , 3.922%
1359 2021-06-15 Tue , 46511000.0 , 47500000.0 , 45483000.0 , 46389000.0 , 10580.65997587 , 2.126% , -2.210% , -0.262%
1360 2021-06-16 Wed , 46409000.0 , 46543000.0 , 44887000.0 , 45295000.0 , 10781.5432318 , 0.289% , -3.280% , -2.400%
1361 2021-06-17 Thu , 45306000.0 , 46048000.0 , 44390000.0 , 44854000.0 , 10707.19704008 , 1.638% , -2.022% , -0.998%
1362 2021-06-18 Fri , 44823000.0 , 44945000.0 , 42191000.0 , 42599000.0 , 15162.18446155 , 0.272% , -5.872% , -4.962%
1363 2021-06-19 Sat , 42588000.0 , 43000000.0 , 41364000.0 , 42088000.0 , 9403.80354635 , 0.967% , -2.874% , -1.174%
1364 2021-06-20 Sun , 42088000.0 , 42443000.0 , 39785000.0 , 41842000.0 , 13184.49590156 , 0.843% , -5.472% , -0.584%
1365 2021-06-21 Mon , 41843000.0 , 42048000.0 , 36802000.0 , 37393000.0 , 23102.5613381 , 0.490% , -12.047% , -10.635%
1366 2021-06-22 Tue , 37397000.0 , 39068000.0 , 33900000.0 , 37784000.0 , 29986.86958363 , 4.468% , -9.351% , 1.035%
1367 2021-06-23 Wed , 37784000.0 , 40099000.0 , 36726000.0 , 39077000.0 , 17696.3951684 , 6.127% , -2.800% , 3.422%
1368 2021-06-24 Thu , 39077000.0 , 40705000.0 , 37770000.0 , 40098000.0 , 11788.00643035 , 4.166% , -3.345% , 2.613%
1369 2021-06-25 Fri , 40100000.0 , 40956000.0 , 36901000.0 , 37152000.0 , 14567.87636139 , 2.135% , -7.978% , -7.352%
1370 2021-06-26 Sat , 37152000.0 , 37999000.0 , 35522000.0 , 37629000.0 , 13300.23645376 , 2.280% , -4.387% , 1.284%
1371 2021-06-27 Sun , 37617000.0 , 40000000.0 , 37253000.0 , 39985000.0 , 12422.20134974 , 6.335% , -0.968% , 6.295%
1372 2021-06-28 Mon , 39985000.0 , 40570000.0 , 39188000.0 , 39959000.0 , 12722.91550336 , 1.463% , -1.993% , -0.065%
1373 2021-06-29 Tue , 39971000.0 , 42180000.0 , 39810000.0 , 41528000.0 , 13195.49436844 , 5.527% , -0.403% , 3.895%
1374 2021-06-30 Wed , 41528000.0 , 41833000.0 , 40010000.0 , 40674000.0 , 9199.17468909 , 0.734% , -3.655% , -2.056%
1375 2021-07-01 Thu , 40663000.0 , 40683000.0 , 38668000.0 , 39320000.0 , 9130.32512048 , 0.049% , -4.906% , -3.303%
1376 2021-07-02 Fri , 39320000.0 , 39834000.0 , 38288000.0 , 39442000.0 , 6427.36915506 , 1.307% , -2.625% , 0.310%
1377 2021-07-03 Sat , 39440000.0 , 40578000.0 , 38951000.0 , 40299000.0 , 4933.22955397 , 2.885% , -1.240% , 2.178%
1378 2021-07-04 Sun , 40299000.0 , 41643000.0 , 40088000.0 , 40948000.0 , 4981.52353166 , 3.335% , -0.524% , 1.610%
1379 2021-07-05 Mon , 40915000.0 , 40948000.0 , 38957000.0 , 39506000.0 , 8680.72316484 , 0.081% , -4.786% , -3.444%
1380 2021-07-06 Tue , 39509000.0 , 40650000.0 , 39340000.0 , 39814000.0 , 6292.90393266 , 2.888% , -0.428% , 0.772%
1381 2021-07-07 Wed , 39814000.0 , 40727000.0 , 39637000.0 , 39743000.0 , 5761.28681997 , 2.293% , -0.445% , -0.178%
1382 2021-07-08 Thu , 39743000.0 , 39953000.0 , 38200000.0 , 39082000.0 , 8178.52667179 , 0.528% , -3.882% , -1.663%
1383 2021-07-09 Fri , 39069000.0 , 40070000.0 , 38123000.0 , 39820000.0 , 6163.10273495 , 2.562% , -2.421% , 1.922%
1384 2021-07-10 Sat , 39801000.0 , 40302000.0 , 39124000.0 , 39626000.0 , 4161.71919637 , 1.259% , -1.701% , -0.440%
1385 2021-07-11 Sun , 39633000.0 , 40580000.0 , 39250000.0 , 40194000.0 , 3892.50336161 , 2.389% , -0.966% , 1.415%
1386 2021-07-12 Mon , 40194000.0 , 40570000.0 , 38850000.0 , 39193000.0 , 5361.07767221 , 0.935% , -3.344% , -2.490%
1387 2021-07-13 Tue , 39177000.0 , 39363000.0 , 38297000.0 , 38713000.0 , 4602.44957727 , 0.475% , -2.246% , -1.184%
1388 2021-07-14 Wed , 38741000.0 , 38975000.0 , 37600000.0 , 38592000.0 , 6508.67678169 , 0.604% , -2.945% , -0.385%
1389 2021-07-15 Thu , 38590000.0 , 39045000.0 , 37088000.0 , 37606000.0 , 7363.60708143 , 1.179% , -3.892% , -2.550%
1390 2021-07-16 Fri , 37606000.0 , 38053000.0 , 36750000.0 , 37199000.0 , 5695.87391285 , 1.189% , -2.276% , -1.082%
1391 2021-07-17 Sat , 37199000.0 , 37800000.0 , 36824000.0 , 37205000.0 , 3533.68515996 , 1.616% , -1.008% , 0.016%
1392 2021-07-18 Sun , 37205000.0 , 38172000.0 , 37000000.0 , 37663000.0 , 3688.50914112 , 2.599% , -0.551% , 1.231%
1393 2021-07-19 Mon , 37663000.0 , 37704000.0 , 36500000.0 , 36799000.0 , 4208.48795672 , 0.109% , -3.088% , -2.294%
1394 2021-07-20 Tue , 36799000.0 , 36937000.0 , 34820000.0 , 35305000.0 , 6998.98495576 , 0.375% , -5.378% , -4.060%
1395 2021-07-21 Wed , 35339000.0 , 38374000.0 , 35000000.0 , 38013000.0 , 6880.93687268 , 8.588% , -0.959% , 7.567%
1396 2021-07-22 Thu , 38012000.0 , 38470000.0 , 37428000.0 , 37925000.0 , 4209.60291091 , 1.205% , -1.536% , -0.229%
1397 2021-07-23 Fri , 37922000.0 , 39113000.0 , 37790000.0 , 39108000.0 , 4624.03229131 , 3.141% , -0.348% , 3.127%
1398 2021-07-24 Sat , 39113000.0 , 40240000.0 , 38919000.0 , 40112000.0 , 4969.11794139 , 2.881% , -0.496% , 2.554%
1399 2021-07-25 Sun , 40076000.0 , 41110000.0 , 39547000.0 , 41070000.0 , 4748.42546082 , 2.580% , -1.320% , 2.480%
1400 2021-07-26 Mon , 41054000.0 , 46800000.0 , 40864000.0 , 43001000.0 , 18124.95452103 , 13.996% , -0.463% , 4.743%
1401 2021-07-27 Tue , 43021000.0 , 45506000.0 , 42050000.0 , 45409000.0 , 10710.88094497 , 5.776% , -2.257% , 5.551%
1402 2021-07-28 Wed , 45447000.0 , 47494000.0 , 45000000.0 , 46350000.0 , 11869.72271998 , 4.504% , -0.984% , 1.987%
1403 2021-07-29 Thu , 46350000.0 , 46996000.0 , 45529000.0 , 45907000.0 , 5904.86424006 , 1.394% , -1.771% , -0.956%
1404 2021-07-30 Fri , 45936000.0 , 48661000.0 , 44450000.0 , 48555000.0 , 9277.56945527 , 5.932% , -3.235% , 5.701%
1405 2021-07-31 Sat , 48570000.0 , 48768000.0 , 47650000.0 , 47979000.0 , 5158.44167442 , 0.408% , -1.894% , -1.217%
1406 2021-08-01 Sun , 47979000.0 , 49471000.0 , 46003000.0 , 46274000.0 , 6806.08556397 , 3.110% , -4.118% , -3.554%
1407 2021-08-02 Mon , 46263000.0 , 46788000.0 , 45150000.0 , 45451000.0 , 7121.32542712 , 1.135% , -2.406% , -1.755%
1408 2021-08-03 Tue , 45451000.0 , 46150000.0 , 44440000.0 , 44969000.0 , 7445.82457713 , 1.538% , -2.224% , -1.060%
1409 2021-08-04 Wed , 44950000.0 , 46038000.0 , 44000000.0 , 45718000.0 , 6481.94468452 , 2.420% , -2.113% , 1.709%
1410 2021-08-05 Thu , 45718000.0 , 47650000.0 , 43841000.0 , 47139000.0 , 10399.67917867 , 4.226% , -4.106% , 3.108%
1411 2021-08-06 Fri , 47099000.0 , 49898000.0 , 46250000.0 , 49349000.0 , 9456.96848632 , 5.943% , -1.803% , 4.777%
1412 2021-08-07 Sat , 49342000.0 , 51300000.0 , 49000000.0 , 50956000.0 , 10988.79383695 , 3.968% , -0.693% , 3.271%
1413 2021-08-08 Sun , 50956000.0 , 51731000.0 , 50110000.0 , 50799000.0 , 8950.68143253 , 1.521% , -1.660% , -0.308%
1414 2021-08-09 Mon , 50790000.0 , 53077000.0 , 49585000.0 , 52846000.0 , 10539.78165913 , 4.503% , -2.373% , 4.048%
1415 2021-08-10 Tue , 52862000.0 , 53491000.0 , 51800000.0 , 52339000.0 , 9910.23810999 , 1.190% , -2.009% , -0.989%
1416 2021-08-11 Wed , 52335000.0 , 53500000.0 , 52219000.0 , 52590000.0 , 10943.96845795 , 2.226% , -0.222% , 0.487%
1417 2021-08-12 Thu , 52585000.0 , 53395000.0 , 51391000.0 , 52079000.0 , 13202.59267402 , 1.540% , -2.271% , -0.962%
1418 2021-08-13 Fri , 52078000.0 , 55313000.0 , 51767000.0 , 55146000.0 , 11542.23600174 , 6.212% , -0.597% , 5.891%
1419 2021-08-14 Sat , 55145000.0 , 55742000.0 , 53573000.0 , 54812000.0 , 10406.46231641 , 1.083% , -2.851% , -0.604%
1420 2021-08-15 Sun , 54817000.0 , 55166000.0 , 53349000.0 , 54636000.0 , 8686.54728059 , 0.637% , -2.678% , -0.330%
1421 2021-08-16 Mon , 54638000.0 , 55704000.0 , 53700000.0 , 53863000.0 , 8599.29243939 , 1.951% , -1.717% , -1.418%
1422 2021-08-17 Tue , 53863000.0 , 54649000.0 , 52500000.0 , 52660000.0 , 9398.25919668 , 1.459% , -2.530% , -2.233%
1423 2021-08-18 Wed , 52674000.0 , 53874000.0 , 51938000.0 , 52812000.0 , 14256.33672927 , 2.278% , -1.397% , 0.262%
1424 2021-08-19 Thu , 52815000.0 , 55050000.0 , 52002000.0 , 55017000.0 , 13997.11722659 , 4.232% , -1.539% , 4.169%
1425 2021-08-20 Fri , 55030000.0 , 57910000.0 , 54824000.0 , 57683000.0 , 12560.50365601 , 5.234% , -0.374% , 4.821%
1426 2021-08-21 Sat , 57690000.0 , 58280000.0 , 56557000.0 , 57553000.0 , 9176.90265489 , 1.023% , -1.964% , -0.237%
1427 2021-08-22 Sun , 57576000.0 , 58000000.0 , 56611000.0 , 57681000.0 , 7327.1797741 , 0.736% , -1.676% , 0.182%
1428 2021-08-23 Mon , 57714000.0 , 58726000.0 , 57374000.0 , 57627000.0 , 10945.24369893 , 1.753% , -0.589% , -0.151%
1429 2021-08-24 Tue , 57627000.0 , 57905000.0 , 55800000.0 , 56134000.0 , 16813.02809495 , 0.482% , -3.170% , -2.591%
1430 2021-08-25 Wed , 56168000.0 , 57325000.0 , 55100000.0 , 57100000.0 , 11188.10656994 , 2.060% , -1.901% , 1.659%
1431 2021-08-26 Thu , 57088000.0 , 57497000.0 , 54504000.0 , 55225000.0 , 9477.10372476 , 0.716% , -4.526% , -3.263%
1432 2021-08-27 Fri , 55255000.0 , 57600000.0 , 54616000.0 , 57401000.0 , 8324.33196789 , 4.244% , -1.156% , 3.884%
1433 2021-08-28 Sat , 57400000.0 , 57885000.0 , 56704000.0 , 57428000.0 , 5552.26274864 , 0.845% , -1.213% , 0.049%
1434 2021-08-29 Sun , 57428000.0 , 58000000.0 , 56500000.0 , 57272000.0 , 11623.61867326 , 0.996% , -1.616% , -0.272%
1435 2021-08-30 Mon , 57272000.0 , 57479000.0 , 55555000.0 , 55800000.0 , 14613.33339131 , 0.361% , -2.998% , -2.570%
1436 2021-08-31 Tue , 55800000.0 , 56333000.0 , 55022000.0 , 55230000.0 , 11075.54698274 , 0.955% , -1.394% , -1.022%
1437 2021-09-01 Wed , 55228000.0 , 56900000.0 , 54538000.0 , 56455000.0 , 9099.48005828 , 3.027% , -1.249% , 2.222%
1438 2021-09-02 Thu , 56445000.0 , 58369000.0 , 56232000.0 , 57155000.0 , 8965.19366094 , 3.409% , -0.377% , 1.258%
1439 2021-09-03 Fri , 57155000.0 , 59110000.0 , 56500000.0 , 57783000.0 , 11527.48633542 , 3.421% , -1.146% , 1.099%
1440 2021-09-04 Sat , 57717000.0 , 58500000.0 , 57184000.0 , 57827000.0 , 7242.35579057 , 1.357% , -0.923% , 0.191%
1441 2021-09-05 Sun , 57836000.0 , 59650000.0 , 57217000.0 , 59212000.0 , 7573.37229192 , 3.136% , -1.070% , 2.379%
1442 2021-09-06 Mon , 59212000.0 , 61056000.0 , 58810000.0 , 60839000.0 , 7151.92707503 , 3.114% , -0.679% , 2.748%
1443 2021-09-07 Tue , 60839000.0 , 61113000.0 , 55000000.0 , 56672000.0 , 19856.73841443 , 0.450% , -9.597% , -6.849%
1444 2021-09-08 Wed , 56668000.0 , 57250000.0 , 53154000.0 , 55580000.0 , 12683.32987229 , 1.027% , -6.201% , -1.920%
1445 2021-09-09 Thu , 55576000.0 , 56567000.0 , 54701000.0 , 55900000.0 , 7540.98052835 , 1.783% , -1.574% , 0.583%
1446 2021-09-10 Fri , 55879000.0 , 56850000.0 , 54701000.0 , 55031000.0 , 10524.62607334 , 1.738% , -2.108% , -1.518%
1447 2021-09-11 Sat , 55031000.0 , 55400000.0 , 54316000.0 , 54800000.0 , 4246.7897401 , 0.671% , -1.299% , -0.420%
1448 2021-09-12 Sun , 54800000.0 , 55580000.0 , 54316000.0 , 55078000.0 , 4456.24751341 , 1.423% , -0.883% , 0.507%
1449 2021-09-13 Mon , 55078000.0 , 56663000.0 , 53600000.0 , 54274000.0 , 7678.99872171 , 2.878% , -2.683% , -1.460%
1450 2021-09-14 Tue , 54340000.0 , 56857000.0 , 54120000.0 , 56564000.0 , 5994.88062518 , 4.632% , -0.405% , 4.093%
1451 2021-09-15 Wed , 56564000.0 , 57600000.0 , 56011000.0 , 57207000.0 , 5204.48354612 , 1.832% , -0.978% , 1.137%
1452 2021-09-16 Thu , 57178000.0 , 57500000.0 , 56446000.0 , 57277000.0 , 5358.40400108 , 0.563% , -1.280% , 0.173%
1453 2021-09-17 Fri , 57277000.0 , 57836000.0 , 56942000.0 , 57642000.0 , 6908.81118369 , 0.976% , -0.585% , 0.637%
1454 2021-09-18 Sat , 57642000.0 , 58980000.0 , 57574000.0 , 58597000.0 , 4935.40608571 , 2.321% , -0.118% , 1.657%
1455 2021-09-19 Sun , 58597000.0 , 58805000.0 , 57466000.0 , 57976000.0 , 4821.3843762 , 0.355% , -1.930% , -1.060%
1456 2021-09-20 Mon , 58030000.0 , 58142000.0 , 53496000.0 , 53801000.0 , 10951.54124671 , 0.193% , -7.813% , -7.288%
1457 2021-09-21 Tue , 53801000.0 , 54400000.0 , 50211000.0 , 50699000.0 , 11491.19131035 , 1.113% , -6.673% , -5.766%
1458 2021-09-22 Wed , 50699000.0 , 54153000.0 , 50059000.0 , 53856000.0 , 8922.15765938 , 6.813% , -1.262% , 6.227%
1459 2021-09-23 Thu , 53853000.0 , 54656000.0 , 52571000.0 , 54410000.0 , 7737.69933454 , 1.491% , -2.381% , 1.034%
1460 2021-09-24 Fri , 54405000.0 , 54534000.0 , 50900000.0 , 52176000.0 , 11468.26484925 , 0.237% , -6.442% , -4.097%
1461 2021-09-25 Sat , 52176000.0 , 52452000.0 , 51056000.0 , 52326000.0 , 4371.92985367 , 0.529% , -2.147% , 0.287%
1462 2021-09-26 Sun , 52326000.0 , 53607000.0 , 50803000.0 , 52798000.0 , 5945.40902076 , 2.448% , -2.911% , 0.902%
1463 2021-09-27 Mon , 52798000.0 , 53800000.0 , 51747000.0 , 51834000.0 , 4963.31808383 , 1.898% , -1.991% , -1.826%
1464 2021-09-28 Tue , 51831000.0 , 52103000.0 , 50222000.0 , 50309000.0 , 6216.15486117 , 0.525% , -3.104% , -2.936%
1465 2021-09-29 Wed , 50309000.0 , 51799000.0 , 49924000.0 , 50800000.0 , 5199.8520123 , 2.962% , -0.765% , 0.976%
1466 2021-09-30 Thu , 50800000.0 , 53673000.0 , 50731000.0 , 53523000.0 , 6716.78034563 , 5.656% , -0.136% , 5.360%
1467 2021-10-01 Fri , 53523000.0 , 58582000.0 , 53070000.0 , 58348000.0 , 9344.90787537 , 9.452% , -0.846% , 9.015%
1468 2021-10-02 Sat , 58348000.0 , 58999000.0 , 57660000.0 , 58228000.0 , 4852.96858036 , 1.116% , -1.179% , -0.206%
1469 2021-10-03 Sun , 58238000.0 , 59390000.0 , 57250000.0 , 58567000.0 , 4489.39578954 , 1.978% , -1.696% , 0.565%
1470 2021-10-04 Mon , 58466000.0 , 60331000.0 , 57346000.0 , 60020000.0 , 6699.98876873 , 3.190% , -1.916% , 2.658%
1471 2021-10-05 Tue , 60020000.0 , 62500000.0 , 59547000.0 , 61666000.0 , 9846.15636431 , 4.132% , -0.788% , 2.742%
1472 2021-10-06 Wed , 61666000.0 , 67636000.0 , 61113000.0 , 67000000.0 , 13462.73768824 , 9.681% , -0.897% , 8.650%
1473 2021-10-07 Thu , 66998000.0 , 67290000.0 , 65265000.0 , 65500000.0 , 8828.33453547 , 0.436% , -2.587% , -2.236%
1474 2021-10-08 Fri , 65501000.0 , 68200000.0 , 65151000.0 , 65951000.0 , 8405.272394 , 4.121% , -0.534% , 0.687%
1475 2021-10-09 Sat , 65951000.0 , 67731000.0 , 65659000.0 , 67057000.0 , 5042.25221793 , 2.699% , -0.443% , 1.677%
1476 2021-10-10 Sun , 67057000.0 , 69023000.0 , 66350000.0 , 67801000.0 , 5559.81442292 , 2.932% , -1.054% , 1.110%
1477 2021-10-11 Mon , 67801000.0 , 71600000.0 , 67547000.0 , 70921000.0 , 9404.74824492 , 5.603% , -0.375% , 4.602%
1478 2021-10-12 Tue , 70954000.0 , 71368000.0 , 67558000.0 , 69164000.0 , 8980.82152047 , 0.583% , -4.786% , -2.523%
1479 2021-10-13 Wed , 69188000.0 , 70700000.0 , 66865000.0 , 69857000.0 , 8568.72701657 , 2.185% , -3.358% , 0.967%
1480 2021-10-14 Thu , 69857000.0 , 71470000.0 , 69400000.0 , 69783000.0 , 6362.57109584 , 2.309% , -0.654% , -0.106%
1481 2021-10-15 Fri , 69784000.0 , 76721000.0 , 69420000.0 , 75688000.0 , 15661.24926397 , 9.941% , -0.522% , 8.460%
1482 2021-10-16 Sat , 75688000.0 , 76370000.0 , 73950000.0 , 74806000.0 , 7825.0005115 , 0.901% , -2.296% , -1.165%
1483 2021-10-17 Sun , 74806000.0 , 76200000.0 , 74008000.0 , 75933000.0 , 5403.94853669 , 1.863% , -1.067% , 1.507%
1484 2021-10-18 Mon , 75933000.0 , 77276000.0 , 74193000.0 , 76546000.0 , 8312.73781879 , 1.769% , -2.291% , 0.807%
1485 2021-10-19 Tue , 76541000.0 , 79285000.0 , 75925000.0 , 78776000.0 , 9018.17095087 , 3.585% , -0.805% , 2.920%
1486 2021-10-20 Wed , 78776000.0 , 81750000.0 , 78001000.0 , 79917000.0 , 14472.09742285 , 3.775% , -0.984% , 1.448%
1487 2021-10-21 Thu , 79919000.0 , 80811000.0 , 76324000.0 , 76396000.0 , 15551.93334613 , 1.116% , -4.498% , -4.408%
1488 2021-10-22 Fri , 76396000.0 , 77640000.0 , 74123000.0 , 74364000.0 , 11856.84444258 , 1.628% , -2.975% , -2.660%
1489 2021-10-23 Sat , 74350000.0 , 75580000.0 , 73247000.0 , 74830000.0 , 7080.04234866 , 1.654% , -1.484% , 0.646%
1490 2021-10-24 Sun , 74830000.0 , 75530000.0 , 73635000.0 , 74501000.0 , 6110.3785988 , 0.935% , -1.597% , -0.440%
1491 2021-10-25 Mon , 74501000.0 , 77024000.0 , 74210000.0 , 76200000.0 , 6856.57775992 , 3.387% , -0.391% , 2.281%
1492 2021-10-26 Tue , 76250000.0 , 76480000.0 , 73002000.0 , 73293000.0 , 8258.18143151 , 0.302% , -4.260% , -3.878%
1493 2021-10-27 Wed , 73293000.0 , 74200000.0 , 70180000.0 , 71845000.0 , 14503.8250321 , 1.237% , -4.247% , -1.976%
1494 2021-10-28 Thu , 71833000.0 , 74707000.0 , 71028000.0 , 73122000.0 , 8654.62147862 , 4.001% , -1.121% , 1.794%
1495 2021-10-29 Fri , 73028000.0 , 75405000.0 , 72676000.0 , 74568000.0 , 7156.5495444 , 3.255% , -0.482% , 2.109%
